CUSIP,Short Name,Price Date,Day,Funds,Market Code,Market,Price Source,Bid Price,Ask Price,Last Trade Price,Statement Price,Update Date,Trade Volume,Price Status,Statement Price Status
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-12-10,Sat,C,,,,,,,,,,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-12-09,Fri,C,XU,CDN MUT FUND,SVC,    118.2912,    118.2912,    118.2912,,2016-10-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-12-08,Thu,C,XU,CDN MUT FUND,SVC,    118.2912,    118.2912,    118.2912,,2016-10-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-12-07,Wed,C,XU,CDN MUT FUND,SVC,    118.2912,    118.2912,    118.2912,,2016-10-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-12-06,Tue,C,XU,CDN MUT FUND,SVC,    118.2912,    118.2912,    118.2912,,2016-10-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-12-05,Mon,C,XU,CDN MUT FUND,SVC,    118.2912,    118.2912,    118.2912,,2016-10-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-12-04,Sun,C,,,,,,,,,,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-12-03,Sat,C,,,,,,,,,,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-12-02,Fri,C,XU,CDN MUT FUND,SVC,    118.2912,    118.2912,    118.2912,,2016-10-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-12-01,Thu,C,XU,CDN MUT FUND,SVC,    118.2912,    118.2912,    118.2912,,2016-10-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-30,Wed,C,XU,CDN MUT FUND,SVC,    118.2912,    118.2912,    118.2912,       0.000,2016-10-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-29,Tue,C,XU,CDN MUT FUND,SVC,    118.2912,    118.2912,    118.2912,,2016-10-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-28,Mon,C,XU,CDN MUT FUND,SVC,    118.2912,    118.2912,    118.2912,,2016-10-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-27,Sun,C,,,,,,,,,,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-26,Sat,C,,,,,,,,,,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-25,Fri,C,XU,CDN MUT FUND,SVC,    118.2912,    118.2912,    118.2912,,2016-10-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-24,Thu,C,XU,CDN MUT FUND,SVC,    118.2912,    118.2912,    118.2912,,2016-10-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-23,Wed,C,XU,CDN MUT FUND,SVC,    118.2912,    118.2912,    118.2912,,2016-10-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-22,Tue,C,XU,CDN MUT FUND,SVC,    118.2912,    118.2912,    118.2912,,2016-10-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-21,Mon,C,XU,CDN MUT FUND,SVC,    118.2912,    118.2912,    118.2912,,2016-10-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-20,Sun,C,,,,,,,,,,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-19,Sat,C,,,,,,,,,,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-18,Fri,C,XU,CDN MUT FUND,SVC,    118.2912,    118.2912,    118.2912,,2016-10-31,0,,
