CUSIP,Short Name,Price Date,Day,Funds,Market Code,Market,Price Source,Bid Price,Ask Price,Last Trade Price,Statement Price,Update Date,Trade Volume,Price Status,Statement Price Status
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-07-08,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-07-07,Fri,C,XU,CDN MUT FUND,SVC,       8.460,       8.460,       8.460,,2017-07-07,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-07-06,Thu,C,XU,CDN MUT FUND,SVC,       8.500,       8.500,       8.500,,2017-06-30,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-07-05,Wed,C,XU,CDN MUT FUND,SVC,       8.500,       8.500,       8.500,,2017-06-30,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-07-04,Tue,C,XU,CDN MUT FUND,SVC,       8.500,       8.500,       8.500,,2017-06-30,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-07-03,Mon,C,XU,CDN MUT FUND,SVC,       8.500,       8.500,       8.500,,2017-06-30,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-07-02,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-07-01,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-30,Fri,C,XU,CDN MUT FUND,SVC,       8.500,       8.500,       8.500,       0.000,2017-06-30,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-29,Thu,C,XU,CDN MUT FUND,SVC,       8.780,       8.780,       8.780,,2017-06-23,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-28,Wed,C,XU,CDN MUT FUND,SVC,       8.780,       8.780,       8.780,,2017-06-23,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-27,Tue,C,XU,CDN MUT FUND,SVC,       8.780,       8.780,       8.780,,2017-06-23,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-26,Mon,C,XU,CDN MUT FUND,SVC,       8.780,       8.780,       8.780,,2017-06-23,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-25,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-24,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-23,Fri,C,XU,CDN MUT FUND,SVC,       8.780,       8.780,       8.780,,2017-06-23,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-22,Thu,C,XU,CDN MUT FUND,SVC,       8.630,       8.630,       8.630,,2017-06-16,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-21,Wed,C,XU,CDN MUT FUND,SVC,       8.630,       8.630,       8.630,,2017-06-16,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-20,Tue,C,XU,CDN MUT FUND,SVC,       8.630,       8.630,       8.630,,2017-06-16,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-19,Mon,C,XU,CDN MUT FUND,SVC,       8.630,       8.630,       8.630,,2017-06-16,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-18,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-17,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-16,Fri,C,XU,CDN MUT FUND,SVC,       8.630,       8.630,       8.630,,2017-06-16,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-15,Thu,C,XU,CDN MUT FUND,SVC,       8.770,       8.770,       8.770,,2017-06-09,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-14,Wed,C,XU,CDN MUT FUND,SVC,       8.770,       8.770,       8.770,,2017-06-09,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-13,Tue,C,XU,CDN MUT FUND,SVC,       8.770,       8.770,       8.770,,2017-06-09,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-12,Mon,C,XU,CDN MUT FUND,SVC,       8.770,       8.770,       8.770,,2017-06-09,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-11,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-10,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-09,Fri,C,XU,CDN MUT FUND,SVC,       8.770,       8.770,       8.770,,2017-06-09,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-08,Thu,C,XU,CDN MUT FUND,SVC,       8.810,       8.810,       8.810,,2017-06-02,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-07,Wed,C,XU,CDN MUT FUND,SVC,       8.810,       8.810,       8.810,,2017-06-02,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-06,Tue,C,XU,CDN MUT FUND,SVC,       8.810,       8.810,       8.810,,2017-06-02,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-05,Mon,C,XU,CDN MUT FUND,SVC,       8.810,       8.810,       8.810,,2017-06-02,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-04,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-03,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-02,Fri,C,XU,CDN MUT FUND,SVC,       8.810,       8.810,       8.810,,2017-06-02,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-06-01,Thu,C,XU,CDN MUT FUND,SVC,       8.750,       8.750,       8.750,,2017-05-31,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-31,Wed,C,XU,CDN MUT FUND,SVC,       8.750,       8.750,       8.750,       0.000,2017-05-26,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-30,Tue,C,XU,CDN MUT FUND,SVC,       8.750,       8.750,       8.750,,2017-05-26,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-29,Mon,C,XU,CDN MUT FUND,SVC,       8.750,       8.750,       8.750,,2017-05-26,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-28,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-27,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-26,Fri,C,XU,CDN MUT FUND,SVC,       8.750,       8.750,       8.750,,2017-05-26,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-25,Thu,C,XU,CDN MUT FUND,SVC,       8.750,       8.750,       8.750,,2017-05-19,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-24,Wed,C,XU,CDN MUT FUND,SVC,       8.750,       8.750,       8.750,,2017-05-19,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-23,Tue,C,XU,CDN MUT FUND,SVC,       8.750,       8.750,       8.750,,2017-05-19,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-22,Mon,C,XU,CDN MUT FUND,SVC,       8.750,       8.750,       8.750,,2017-05-19,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-21,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-20,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-19,Fri,C,XU,CDN MUT FUND,SVC,       8.750,       8.750,       8.750,,2017-05-19,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-18,Thu,C,XU,CDN MUT FUND,SVC,       8.870,       8.870,       8.870,,2017-05-12,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-17,Wed,C,XU,CDN MUT FUND,SVC,       8.870,       8.870,       8.870,,2017-05-12,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-16,Tue,C,XU,CDN MUT FUND,SVC,       8.870,       8.870,       8.870,,2017-05-12,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-15,Mon,C,XU,CDN MUT FUND,SVC,       8.870,       8.870,       8.870,,2017-05-12,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-14,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-13,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-12,Fri,C,XU,CDN MUT FUND,SVC,       8.870,       8.870,       8.870,,2017-05-12,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-11,Thu,C,XU,CDN MUT FUND,SVC,       8.810,       8.810,       8.810,,2017-05-05,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-10,Wed,C,XU,CDN MUT FUND,SVC,       8.810,       8.810,       8.810,,2017-05-05,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-09,Tue,C,XU,CDN MUT FUND,SVC,       8.810,       8.810,       8.810,,2017-05-05,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-08,Mon,C,XU,CDN MUT FUND,SVC,       8.810,       8.810,       8.810,,2017-05-05,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-07,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-06,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-05,Fri,C,XU,CDN MUT FUND,SVC,       8.810,       8.810,       8.810,,2017-05-05,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-04,Thu,C,XU,CDN MUT FUND,SVC,       8.760,       8.760,       8.760,,2017-04-28,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-03,Wed,C,XU,CDN MUT FUND,SVC,       8.760,       8.760,       8.760,,2017-04-28,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-02,Tue,C,XU,CDN MUT FUND,SVC,       8.760,       8.760,       8.760,,2017-04-28,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-05-01,Mon,C,XU,CDN MUT FUND,SVC,       8.760,       8.760,       8.760,,2017-04-28,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-30,Sun,C,,,,,,,       0.000,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-29,Sat,C,,,,,,,       0.000,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-28,Fri,C,XU,CDN MUT FUND,SVC,       8.760,       8.760,       8.760,       0.000,2017-04-28,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-27,Thu,C,XU,CDN MUT FUND,SVC,       8.640,       8.640,       8.640,,2017-04-21,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-26,Wed,C,XU,CDN MUT FUND,SVC,       8.640,       8.640,       8.640,,2017-04-21,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-25,Tue,C,XU,CDN MUT FUND,SVC,       8.640,       8.640,       8.640,,2017-04-21,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-24,Mon,C,XU,CDN MUT FUND,SVC,       8.640,       8.640,       8.640,,2017-04-21,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-23,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-22,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-21,Fri,C,XU,CDN MUT FUND,SVC,       8.640,       8.640,       8.640,,2017-04-21,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-20,Thu,C,XU,CDN MUT FUND,SVC,       8.470,       8.470,       8.470,,2017-04-13,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-19,Wed,C,XU,CDN MUT FUND,SVC,       8.470,       8.470,       8.470,,2017-04-13,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-18,Tue,C,XU,CDN MUT FUND,SVC,       8.470,       8.470,       8.470,,2017-04-13,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-17,Mon,C,XU,CDN MUT FUND,SVC,       8.470,       8.470,       8.470,,2017-04-13,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-16,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-15,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-14,Fri,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-13,Thu,C,XU,CDN MUT FUND,SVC,       8.470,       8.470,       8.470,,2017-04-13,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-12,Wed,C,XU,CDN MUT FUND,SVC,       8.570,       8.570,       8.570,,2017-04-07,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-11,Tue,C,XU,CDN MUT FUND,SVC,       8.570,       8.570,       8.570,,2017-04-07,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-10,Mon,C,XU,CDN MUT FUND,SVC,       8.570,       8.570,       8.570,,2017-04-07,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-09,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-08,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-07,Fri,C,XU,CDN MUT FUND,SVC,       8.570,       8.570,       8.570,,2017-04-07,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-06,Thu,C,XU,CDN MUT FUND,SVC,       8.570,       8.570,       8.570,,2017-03-31,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-05,Wed,C,XU,CDN MUT FUND,SVC,       8.570,       8.570,       8.570,,2017-03-31,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-04,Tue,C,XU,CDN MUT FUND,SVC,       8.570,       8.570,       8.570,,2017-03-31,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-03,Mon,C,XU,CDN MUT FUND,SVC,       8.570,       8.570,       8.570,,2017-03-31,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-02,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-04-01,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-31,Fri,C,XU,CDN MUT FUND,SVC,       8.570,       8.570,       8.570,       0.000,2017-03-31,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-30,Thu,C,XU,CDN MUT FUND,SVC,       8.560,       8.560,       8.560,,2017-03-24,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-29,Wed,C,XU,CDN MUT FUND,SVC,       8.560,       8.560,       8.560,,2017-03-24,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-28,Tue,C,XU,CDN MUT FUND,SVC,       8.560,       8.560,       8.560,,2017-03-24,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-27,Mon,C,XU,CDN MUT FUND,SVC,       8.560,       8.560,       8.560,,2017-03-24,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-26,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-25,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-24,Fri,C,XU,CDN MUT FUND,SVC,       8.560,       8.560,       8.560,,2017-03-24,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-23,Thu,C,XU,CDN MUT FUND,SVC,       8.620,       8.620,       8.620,,2017-03-17,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-22,Wed,C,XU,CDN MUT FUND,SVC,       8.620,       8.620,       8.620,,2017-03-17,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-21,Tue,C,XU,CDN MUT FUND,SVC,       8.620,       8.620,       8.620,,2017-03-17,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-20,Mon,C,XU,CDN MUT FUND,SVC,       8.620,       8.620,       8.620,,2017-03-17,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-19,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-18,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-17,Fri,C,XU,CDN MUT FUND,SVC,       8.620,       8.620,       8.620,,2017-03-17,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-16,Thu,C,XU,CDN MUT FUND,SVC,       8.660,       8.660,       8.660,,2017-03-10,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-15,Wed,C,XU,CDN MUT FUND,SVC,       8.660,       8.660,       8.660,,2017-03-10,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-14,Tue,C,XU,CDN MUT FUND,SVC,       8.660,       8.660,       8.660,,2017-03-10,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-13,Mon,C,XU,CDN MUT FUND,SVC,       8.660,       8.660,       8.660,,2017-03-10,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-12,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-11,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-10,Fri,C,XU,CDN MUT FUND,SVC,       8.660,       8.660,       8.660,,2017-03-10,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-09,Thu,C,XU,CDN MUT FUND,SVC,       8.580,       8.580,       8.580,,2017-03-03,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-08,Wed,C,XU,CDN MUT FUND,SVC,       8.580,       8.580,       8.580,,2017-03-03,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-07,Tue,C,XU,CDN MUT FUND,SVC,       8.580,       8.580,       8.580,,2017-03-03,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-06,Mon,C,XU,CDN MUT FUND,SVC,       8.580,       8.580,       8.580,,2017-03-03,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-05,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-04,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-03,Fri,C,XU,CDN MUT FUND,SVC,       8.580,       8.580,       8.580,,2017-03-03,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-02,Thu,C,XU,CDN MUT FUND,SVC,       8.450,       8.450,       8.450,,2017-02-28,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-03-01,Wed,C,XU,CDN MUT FUND,SVC,       8.450,       8.450,       8.450,,2017-02-28,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-28,Tue,C,XU,CDN MUT FUND,SVC,       8.450,       8.450,       8.450,       0.000,2017-02-24,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-27,Mon,C,XU,CDN MUT FUND,SVC,       8.450,       8.450,       8.450,,2017-02-24,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-26,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-25,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-24,Fri,C,XU,CDN MUT FUND,SVC,       8.450,       8.450,       8.450,,2017-02-24,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-23,Thu,C,XU,CDN MUT FUND,SVC,       8.460,       8.460,       8.460,,2017-02-17,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-22,Wed,C,XU,CDN MUT FUND,SVC,       8.460,       8.460,       8.460,,2017-02-17,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-21,Tue,C,XU,CDN MUT FUND,SVC,       8.460,       8.460,       8.460,,2017-02-17,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-20,Mon,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-19,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-18,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-17,Fri,C,XU,CDN MUT FUND,SVC,       8.460,       8.460,       8.460,,2017-02-17,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-16,Thu,C,XU,CDN MUT FUND,SVC,       8.390,       8.390,       8.390,,2017-02-10,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-15,Wed,C,XU,CDN MUT FUND,SVC,       8.390,       8.390,       8.390,,2017-02-10,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-14,Tue,C,XU,CDN MUT FUND,SVC,       8.390,       8.390,       8.390,,2017-02-10,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-13,Mon,C,XU,CDN MUT FUND,SVC,       8.390,       8.390,       8.390,,2017-02-10,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-12,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-11,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-10,Fri,C,XU,CDN MUT FUND,SVC,       8.390,       8.390,       8.390,,2017-02-10,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-09,Thu,C,XU,CDN MUT FUND,SVC,       8.320,       8.320,       8.320,,2017-02-03,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-08,Wed,C,XU,CDN MUT FUND,SVC,       8.320,       8.320,       8.320,,2017-02-03,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-07,Tue,C,XU,CDN MUT FUND,SVC,       8.320,       8.320,       8.320,,2017-02-03,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-06,Mon,C,XU,CDN MUT FUND,SVC,       8.320,       8.320,       8.320,,2017-02-03,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-05,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-04,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-03,Fri,C,XU,CDN MUT FUND,SVC,       8.320,       8.320,       8.320,,2017-02-03,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-02,Thu,C,XU,CDN MUT FUND,SVC,       8.410,       8.410,       8.410,,2017-01-31,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-02-01,Wed,C,XU,CDN MUT FUND,SVC,       8.410,       8.410,       8.410,,2017-01-31,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-31,Tue,C,XU,CDN MUT FUND,SVC,       8.410,       8.410,       8.410,       0.000,2017-01-27,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-30,Mon,C,XU,CDN MUT FUND,SVC,       8.410,       8.410,       8.410,,2017-01-27,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-29,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-28,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-27,Fri,C,XU,CDN MUT FUND,SVC,       8.410,       8.410,       8.410,,2017-01-27,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-26,Thu,C,XU,CDN MUT FUND,SVC,       8.430,       8.430,       8.430,,2017-01-20,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-25,Wed,C,XU,CDN MUT FUND,SVC,       8.430,       8.430,       8.430,,2017-01-20,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-24,Tue,C,XU,CDN MUT FUND,SVC,       8.430,       8.430,       8.430,,2017-01-20,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-23,Mon,C,XU,CDN MUT FUND,SVC,       8.430,       8.430,       8.430,,2017-01-20,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-22,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-21,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-20,Fri,C,XU,CDN MUT FUND,SVC,       8.430,       8.430,       8.430,,2017-01-20,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-19,Thu,C,XU,CDN MUT FUND,SVC,       8.380,       8.380,       8.380,,2017-01-13,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-18,Wed,C,XU,CDN MUT FUND,SVC,       8.380,       8.380,       8.380,,2017-01-13,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-17,Tue,C,XU,CDN MUT FUND,SVC,       8.380,       8.380,       8.380,,2017-01-13,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-16,Mon,C,XU,CDN MUT FUND,SVC,       8.380,       8.380,       8.380,,2017-01-13,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-15,Sun,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-14,Sat,C,,,,,,,,,,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-13,Fri,C,XU,CDN MUT FUND,SVC,       8.380,       8.380,       8.380,,2017-01-13,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-12,Thu,C,XU,CDN MUT FUND,SVC,       8.390,       8.390,       8.390,,2017-01-06,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-11,Wed,C,XU,CDN MUT FUND,SVC,       8.390,       8.390,       8.390,,2017-01-06,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-10,Tue,C,XU,CDN MUT FUND,SVC,       8.390,       8.390,       8.390,,2017-01-06,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-09,Mon,C,XU,CDN MUT FUND,SVC,       8.390,       8.390,       8.390,,2017-01-06,0,,
DYN394,DYNAMIC ALPHA PERF FD SR F -NL,2017-01-08,Sun,C,,,,,,,,,,,
